"covariateId","covariateName","analysisId","conceptId"
3038256704,"measurement during day -30 through 0 days relative to index: Platelet clump [Presence] in Blood by Automated count",704,3038256
3028354704,"measurement during day -30 through 0 days relative to index: Mean pressure Respiratory system airway Calculated",704,3028354
3037185704,"measurement during day -30 through 0 days relative to index: Protein [Presence] in Urine",704,3037185
3009986704,"measurement during day -30 through 0 days relative to index: Bacteria identified in Catheter tip by Culture",704,3009986
3019930704,"measurement during day -30 through 0 days relative to index: Urea nitrogen [Mass/volume] in Body fluid",704,3019930
3028468704,"measurement during day -30 through 0 days relative to index: Fragments [Presence] in Blood by Light microscopy",704,3028468
45880764704,"measurement during day -30 through 0 days relative to index: Line 2",704,45880764
3017154704,"measurement during day -30 through 0 days relative to index: Hemoglobin A [Units/volume] in Blood by Electrophoresis",704,3017154
3001260704,"measurement during day -30 through 0 days relative to index: Chloride [Moles/volume] in Stool",704,3001260
40760537704,"measurement during day -30 through 0 days relative to index: CD7 cells/100 cells in Body fluid",704,40760537
3035611704,"measurement during day -30 through 0 days relative to index: Eosinophils/100 leukocytes in Synovial fluid",704,3035611
3003906704,"measurement during day -30 through 0 days relative to index: Oxacillin [Susceptibility] by Disk diffusion (KB)",704,3003906
3004249704,"measurement during day -30 through 0 days relative to index: Systolic blood pressure",704,3004249
3023256704,"measurement during day -30 through 0 days relative to index: CD34 cells/100 cells in Blood",704,3023256
3023314704,"measurement during day -30 through 0 days relative to index: Hematocrit [Volume Fraction] of Blood by Automated count",704,3023314
3004409704,"measurement during day -30 through 0 days relative to index: Coagulation factor X activity actual/normal in Platelet poor plasma by Coagulation assay",704,3004409
3016914704,"measurement during day -30 through 0 days relative to index: Bacteria identified in Cerebral spinal fluid by Culture",704,3016914
3037772704,"measurement during day -30 through 0 days relative to index: Parasite identified in Blood",704,3037772
3037244704,"measurement during day -30 through 0 days relative to index: Yeast [#/area] in Urine sediment by Microscopy high power field",704,3037244
3005658704,"measurement during day -30 through 0 days relative to index: Casts [#/area] in Urine sediment by Microscopy low power field",704,3005658
3016543704,"measurement during day -30 through 0 days relative to index: Leukocytes [#/volume] in Cerebral spinal fluid",704,3016543
3002809704,"measurement during day -30 through 0 days relative to index: Reticulocytes/100 erythrocytes in Blood by Manual",704,3002809
3003255704,"measurement during day -30 through 0 days relative to index: CD7 cells/100 cells in Blood",704,3003255
3024128704,"measurement during day -30 through 0 days relative to index: Bilirubin.total [Mass/volume] in Serum or Plasma",704,3024128
3006923704,"measurement during day -30 through 0 days relative to index: Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma",704,3006923
3024716704,"measurement during day -30 through 0 days relative to index: Chloramphenicol [Susceptibility] by Disk diffusion (KB)",704,3024716
3013115704,"measurement during day -30 through 0 days relative to index: Eosinophils [#/volume] in Blood",704,3013115
3000515704,"measurement during day -30 through 0 days relative to index: Antithrombin actual/normal in Platelet poor plasma by Chromogenic method",704,3000515
46234968704,"measurement during day -30 through 0 days relative to index: Reticulocyte cellular hemoglobin distribution width [Entitic mass] in Blood by calculation",704,46234968
3014644704,"measurement during day -30 through 0 days relative to index: Hemoglobin S [Presence] in Blood by Electrophoresis acid (pH 6.3)",704,3014644
3023307704,"measurement during day -30 through 0 days relative to index: Penicillin G [Susceptibility] by Disk diffusion (KB)",704,3023307
3027008704,"measurement during day -30 through 0 days relative to index: Opiates [Presence] in Urine",704,3027008
3013466704,"measurement during day -30 through 0 days relative to index: aPTT in Blood by Coagulation assay",704,3013466
3019473704,"measurement during day -30 through 0 days relative to index: Protein [Mass/volume] in Cerebral spinal fluid",704,3019473
3008939704,"measurement during day -30 through 0 days relative to index: Band form neutrophils [#/volume] in Blood by Manual count",704,3008939
3006753704,"measurement during day -30 through 0 days relative to index: Virus identified in Specimen by Immunofluorescence",704,3006753
3021854704,"measurement during day -30 through 0 days relative to index: CD41 cells/100 cells in Blood",704,3021854
3016242704,"measurement during day -30 through 0 days relative to index: Piperacillin+Tazobactam [Susceptibility] by Disk diffusion (KB)",704,3016242
45882279704,"measurement during day -30 through 0 days relative to index: Line 3",704,45882279
3047187704,"measurement during day -30 through 0 days relative to index: HLA-DR [Presence]",704,3047187
3024171704,"measurement during day -30 through 0 days relative to index: Respiratory rate",704,3024171
3007687704,"measurement during day -30 through 0 days relative to index: Calcium [Mass/time] in 24 hour Urine",704,3007687
4005508704,"measurement during day -30 through 0 days relative to index: Kappa light chain measurement",704,4005508
3005087704,"measurement during day -30 through 0 days relative to index: Macrophages/100 leukocytes in Body fluid by Manual count",704,3005087
3037278704,"measurement during day -30 through 0 days relative to index: Anion gap 4 in Serum or Plasma",704,3037278
3000683704,"measurement during day -30 through 0 days relative to index: CD3+CD8+ (T8 suppressor cells) cells/100 cells in Body fluid",704,3000683
2138006,"index year: 2138",6,0
3036974704,"measurement during day -30 through 0 days relative to index: Deprecated CD8 cells/100 cells in Blood",704,3036974
3006751704,"measurement during day -30 through 0 days relative to index: Deprecated Cobalamin [Mass/volume] in Serum",704,3006751
3029648704,"measurement during day -30 through 0 days relative to index: CD15 cells/100 cells in Bone marrow",704,3029648
3024882704,"measurement during day -30 through 0 days relative to index: Oxygen/Total gas setting [Volume Fraction] Ventilator",704,3024882
3027598704,"measurement during day -30 through 0 days relative to index: Mean blood pressure",704,3027598
3027475704,"measurement during day -30 through 0 days relative to index: Erythrocytes [#/volume] in Cerebral spinal fluid",704,3027475
3027597704,"measurement during day -30 through 0 days relative to index: Bilirubin.direct [Mass/volume] in Serum or Plasma",704,3027597
3020460704,"measurement during day -30 through 0 days relative to index: C reactive protein [Mass/volume] in Serum or Plasma",704,3020460
21490880704,"measurement during day -30 through 0 days relative to index: Left ventricular Stroke volume index",704,21490880
3045452704,"measurement during day -30 through 0 days relative to index: LMW Heparin [Units/volume] in Platelet poor plasma",704,3045452
3038086704,"measurement during day -30 through 0 days relative to index: cefTAZidime [Susceptibility] by Disk diffusion (KB)",704,3038086
3003709704,"measurement during day -30 through 0 days relative to index: Acetaminophen [Presence] in Serum or Plasma",704,3003709
40760542704,"measurement during day -30 through 0 days relative to index: CD235a cells/100 cells in Body fluid",704,40760542
3026556704,"measurement during day -30 through 0 days relative to index: Fluid output chest tube",704,3026556
3014859704,"measurement during day -30 through 0 days relative to index: CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Body fluid",704,3014859
3021119704,"measurement during day -30 through 0 days relative to index: Calcium.ionized [Moles/volume] in Blood",704,3021119
3019250704,"measurement during day -30 through 0 days relative to index: Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation assay",704,3019250
3001582704,"measurement during day -30 through 0 days relative to index: Protein/Creatinine [Mass Ratio] in Urine",704,3001582
3044495704,"measurement during day -30 through 0 days relative to index: Bacteria identified in Tissue by Culture",704,3044495
3024561704,"measurement during day -30 through 0 days relative to index: Albumin [Mass/volume] in Serum or Plasma",704,3024561
3009383704,"measurement during day -30 through 0 days relative to index: Non prostatic acid phosphatase [Enzymatic activity/volume] in Serum or Plasma",704,3009383
3020399704,"measurement during day -30 through 0 days relative to index: Glucose [Mass/volume] in Urine",704,3020399
3000764704,"measurement during day -30 through 0 days relative to index: Benzodiazepines [Presence] in Urine",704,3000764
3033483704,"measurement during day -30 through 0 days relative to index: Monocytes/100 leukocytes in Peritoneal fluid",704,3033483
3025450704,"measurement during day -30 through 0 days relative to index: Polymorphonuclear cells/100 leukocytes in Body fluid",704,3025450
3002400704,"measurement during day -30 through 0 days relative to index: Iron [Mass/volume] in Serum or Plasma",704,3002400
3013682704,"measurement during day -30 through 0 days relative to index: Urea nitrogen [Mass/volume] in Serum or Plasma",704,3013682
